Id,Code,Name,Weight,Price,IsUnique,IsUseable,ItemClass,Effect,Sprite,Comment
1211,Dirk_,Dirk,500,8500,TRUE,FALSE,Weapon,,더크,
1212,Dirk__,Dirk,500,8500,TRUE,FALSE,Weapon,,더크,
1213,Dagger,Dagger,600,14000,TRUE,FALSE,Weapon,,대거,
1214,Dagger_,Dagger,600,14000,TRUE,FALSE,Weapon,,대거,
1215,Dagger__,Dagger,600,14000,TRUE,FALSE,Weapon,,대거,
1216,Stiletto,Stiletto,700,19500,TRUE,FALSE,Weapon,,스틸레토,
1217,Stiletto_,Stiletto,700,19500,TRUE,FALSE,Weapon,,스틸레토,
1218,Stiletto__,Stiletto,700,19500,TRUE,FALSE,Weapon,,스틸레토,
1219,Gladius,Gladius,700,43000,TRUE,FALSE,Weapon,,그라디우스,
1220,Gladius_,Gladius,700,43000,TRUE,FALSE,Weapon,,그라디우스,
1221,Gladius__,Gladius,700,43000,TRUE,FALSE,Weapon,,그라디우스,
1222,Damascus,Damascus,800,49000,TRUE,FALSE,Weapon,,다마스커스,
1223,Fortune_Sword,Fortune Sword,500,20,TRUE,FALSE,Weapon,,포츈소드,
1234,Moonlight_Sword,Moonlight Dagger,700,20,TRUE,FALSE,Weapon,,월광검,
1301,Axe,Axe,800,500,TRUE,FALSE,Weapon,,액스,
1302,Axe_,Axe,800,500,TRUE,FALSE,Weapon,,액스,
1303,Axe__,Axe,800,500,TRUE,FALSE,Weapon,,액스,
1304,Orcish_Axe,Orcish Axe,1500,20,TRUE,FALSE,Weapon,,오키쉬액스,
1305,Cleaver,Cleaver,120,20,TRUE,FALSE,Weapon,,클리버,
1306,War_Axe,War Axe,4200,20,TRUE,FALSE,Weapon,,워액스,
1351,Battle_Axe,Battle Axe,1500,5400,TRUE,FALSE,Weapon,,배틀액스,
1352,Battle_Axe_,Battle Axe,1500,5400,TRUE,FALSE,Weapon,,배틀액스,
1353,Battle_Axe__,Battle Axe,1500,5400,TRUE,FALSE,Weapon,,배틀액스,
1354,Hammer,Hammer,2000,15500,TRUE,FALSE,Weapon,,워해머,
1355,Hammer_,Hammer,2000,15500,TRUE,FALSE,Weapon,,워해머,
1356,Hammer__,Hammer,2000,15500,TRUE,FALSE,Weapon,,워해머,
1357,Buster,Buster,2200,34000,TRUE,FALSE,Weapon,,버스터,
1358,Buster_,Buster,2200,34000,TRUE,FALSE,Weapon,,버스터,
1359,Buster__,Buster,2200,34000,TRUE,FALSE,Weapon,,버스터,
1360,Two_Handed_Axe,Two-Handed Axe,2500,55000,TRUE,FALSE,Weapon,,투핸드액스,
1361,Two_Handed_Axe_,Two-Handed Axe,2500,55000,TRUE,FALSE,Weapon,,투핸드액스,
1362,Two_Handed_Axe__,Two-Handed Axe,2500,55000,TRUE,FALSE,Weapon,,투핸드액스,
1363,Bloody_Axe,Bloody Axe,4000,20,TRUE,FALSE,Weapon,,블러드액스,
1364,Great_Axe,Great Axe,1800,20,TRUE,FALSE,Weapon,,그레이트액스,
1365,Sabbath,Sabbath,2300,20,TRUE,FALSE,Weapon,,새버스,
1366,Light_Epsilon,Light Epsilon,2300,20,TRUE,FALSE,Weapon,,라이트엡실론,
1367,Slaughter,Slaughter,2500,20,TRUE,FALSE,Weapon,,슬러터,
1368,Tomahawk,Tomahawk,2500,20,TRUE,FALSE,Weapon,,토마호크,
1369,Guillotine,Guillotine,3000,20,TRUE,FALSE,Weapon,,길로틴,
1401,Javelin,Javelin,700,150,TRUE,FALSE,Weapon,,쟈벨린,
1402,Javelin_,Javelin,700,150,TRUE,FALSE,Weapon,,쟈벨린,
1403,Javelin__,Javelin,700,150,TRUE,FALSE,Weapon,,쟈벨린,
1404,Spear,Spear,850,1700,TRUE,FALSE,Weapon,,스피어,
1405,Spear_,Spear,850,1700,TRUE,FALSE,Weapon,,스피어,
1406,Spear__,Spear,850,1700,TRUE,FALSE,Weapon,,스피어,
1407,Pike,Pike,1000,3450,TRUE,FALSE,Weapon,,파이크,
1408,Pike_,Pike,1000,3450,TRUE,FALSE,Weapon,,파이크,
1409,Pike__,Pike,1000,3450,TRUE,FALSE,Weapon,,파이크,
1410,Lance,Lance,2500,60000,TRUE,FALSE,Weapon,,랜스,
1411,Lance_,Lance,2500,60000,TRUE,FALSE,Weapon,,랜스,
1412,Lance__,Lance,2500,60000,TRUE,FALSE,Weapon,,랜스,
1451,Guisarme,Guisarme,1000,13000,TRUE,FALSE,Weapon,,귀삼,
1452,Guisarme_,Guisarme,1000,13000,TRUE,FALSE,Weapon,,귀삼,
1453,Guisarme__,Guisarme,1000,13000,TRUE,FALSE,Weapon,,귀삼,
1454,Glaive,Glaive,1200,20000,TRUE,FALSE,Weapon,,글레이브,
1455,Glaive_,Glaive,1200,20000,TRUE,FALSE,Weapon,,글레이브,
1456,Glaive__,Glaive,1200,20000,TRUE,FALSE,Weapon,,글레이브,
1457,Partizan,Partizan,2000,27000,TRUE,FALSE,Weapon,,파티잔,
1458,Partizan_,Partizan,2000,27000,TRUE,FALSE,Weapon,,파티잔,
1459,Partizan__,Partizan,2000,27000,TRUE,FALSE,Weapon,,파티잔,
1460,Trident,Trident,1200,51000,TRUE,FALSE,Weapon,,트라이던트,
1461,Trident_,Trident,1200,51000,TRUE,FALSE,Weapon,,트라이던트,
1462,Trident__,Trident,1200,51000,TRUE,FALSE,Weapon,,트라이던트,
1463,Halberd,Halberd,2500,54000,TRUE,FALSE,Weapon,,핼버드,
1464,Halberd_,Halberd,2500,54000,TRUE,FALSE,Weapon,,핼버드,
1465,Halberd__,Halberd,2500,54000,TRUE,FALSE,Weapon,,핼버드,
1466,Crescent_Scythe,Crescent Scythe,2500,20,TRUE,FALSE,Weapon,,크레센트사이더,
1501,Club,Club,700,120,TRUE,FALSE,Weapon,,클럽,
1502,Club_,Club,700,120,TRUE,FALSE,Weapon,,클럽,
1503,Club__,Club,700,120,TRUE,FALSE,Weapon,,클럽,
1504,Mace,Mace,800,1600,TRUE,FALSE,Weapon,,메이스,
1505,Mace_,Mace,800,1600,TRUE,FALSE,Weapon,,메이스,
1506,Mace__,Mace,800,1600,TRUE,FALSE,Weapon,,메이스,
1507,Smasher,Smasher,1000,9000,TRUE,FALSE,Weapon,,스매셔,
1508,Smasher_,Smasher,1000,9000,TRUE,FALSE,Weapon,,스매셔,
1509,Smasher__,Smasher,1000,9000,TRUE,FALSE,Weapon,,스매셔,
1510,Flail,Flail,900,16000,TRUE,FALSE,Weapon,,플레일,
1511,Flail_,Flail,900,16000,TRUE,FALSE,Weapon,,플레일,
1512,Flail__,Flail,900,16000,TRUE,FALSE,Weapon,,플레일,
1513,Morning_Star,Morning Star,1500,41000,TRUE,FALSE,Weapon,,모닝스타,
1514,Morning_Star_,Morning Star,1500,41000,TRUE,FALSE,Weapon,,모닝스타,
1515,Morning_Star__,Morning Star,1500,41000,TRUE,FALSE,Weapon,,모닝스타,
1516,Sword_Mace,Sword Mace,1200,50000,TRUE,FALSE,Weapon,,소드메이스,
1517,Sword_Mace_,Sword Mace ,1200,50000,TRUE,FALSE,Weapon,,소드메이스,
1518,Sword_Mace__,Sword Mace,1200,50000,TRUE,FALSE,Weapon,,소드메이스,
1519,Chain,Chain,800,23000,TRUE,FALSE,Weapon,,체인,
1520,Chain_,Chain,800,23000,TRUE,FALSE,Weapon,,체인,
1521,Chain__,Chain,800,23000,TRUE,FALSE,Weapon,,체인,
1522,Stunner,Stunner,2000,60000,TRUE,FALSE,Weapon,,스터너,
1523,Spike,Spike,700,20,TRUE,FALSE,Weapon,,스파이크,
1524,Golden_Mace,Golden Mace,800,20,TRUE,FALSE,Weapon,,골든메이스,
1525,Long_Mace,Long Mace,800,20,TRUE,FALSE,Weapon,,롱메이스,
1526,Slash,Slash,1000,20,TRUE,FALSE,Weapon,,슬래쉬,
1527,Quadrille,Quadrille,900,20,TRUE,FALSE,Weapon,,쿼드릴,
1528,Grand_Cross,Grand Cross,1500,20,TRUE,FALSE,Weapon,,그랜드크로스,
1529,Iron_Driver,Iron Driver,3000,20,TRUE,FALSE,Weapon,,아이언드라이버,
1601,Rod,Rod,400,50,TRUE,FALSE,Weapon,,롯드,
1602,Rod_,Rod,400,50,TRUE,FALSE,Weapon,,롯드,
1603,Rod__,Rod,400,50,TRUE,FALSE,Weapon,,롯드,
1604,Wand,Wand,400,2500,TRUE,FALSE,Weapon,,완드,
1605,Wand_,Wand,400,2500,TRUE,FALSE,Weapon,,완드,
1606,Wand__,Wand,400,2500,TRUE,FALSE,Weapon,,완드,
1607,Staff,Staff,400,9500,TRUE,FALSE,Weapon,,스태프,
1608,Staff_,Staff,400,9500,TRUE,FALSE,Weapon,,스태프,
1609,Staff__,Staff,400,9500,TRUE,FALSE,Weapon,,스태프,
1610,Arc_Wand,Arc Wand,400,45000,TRUE,FALSE,Weapon,,아크완드,
1611,Arc_Wand_,Arc Wand,400,45000,TRUE,FALSE,Weapon,,아크완드,
1612,Arc_Wand__,Arc Wand,400,45000,TRUE,FALSE,Weapon,,아크완드,
1613,Mighty_Staff,Mighty Staff,700,20,TRUE,FALSE,Weapon,,마이트스태프,
1614,Occult_Wand,Wand_of_Occult,700,20,TRUE,FALSE,Weapon,,신관의지팡이,
1615,Bone_Wand,Evil Bone Wand,700,20,TRUE,FALSE,Weapon,,해골지팡이,
1701,Bow,Bow,500,1000,TRUE,FALSE,Weapon,,보우,
1702,Bow_,Bow,500,1000,TRUE,FALSE,Weapon,,보우,
1703,Bow__,Bow,500,1000,TRUE,FALSE,Weapon,,보우,
1704,Composite_Bow,Composite Bow,600,2500,TRUE,FALSE,Weapon,,컴포지트보우,
1705,Composite_Bow_,Composite Bow,600,2500,TRUE,FALSE,Weapon,,컴포지트보우,
1706,Composite_Bow__,Composite Bow,600,2500,TRUE,FALSE,Weapon,,컴포지트보우,
1707,Great_Bow,Great Bow,1000,10000,TRUE,FALSE,Weapon,,그레이트보우,
1708,Great_Bow_,Great Bow,1000,10000,TRUE,FALSE,Weapon,,그레이트보우,
1709,Great_Bow__,Great Bow,1000,10000,TRUE,FALSE,Weapon,,그레이트보우,
1710,Cross_Bow,Cross Bow,900,17000,TRUE,FALSE,Weapon,,크로스보우,
1711,Cross_Bow_,Cross Bow,900,17000,TRUE,FALSE,Weapon,,크로스보우,
1712,Cross_Bow__,Cross Bow,900,17000,TRUE,FALSE,Weapon,,크로스보우,
1713,Arbalest,Arbalest Bow,1000,48000,TRUE,FALSE,Weapon,,알바레스트,
1714,Gakkung,Gakkung Bow,1100,42000,TRUE,FALSE,Weapon,,각궁,
1715,Arbalest_,Arbalest Bow,1000,48000,TRUE,FALSE,Weapon,,알바레스트,
1716,Gakkung_,Gakkung Bow,1100,42000,TRUE,FALSE,Weapon,,각궁,
1718,Hunter_Bow,Hunter Bow,1500,64000,TRUE,FALSE,Weapon,,헌터보우,
1719,Bow_Of_Roguemaster,Roguemaster's Bow,500,20,TRUE,FALSE,Weapon,,도둑의활,
1720,Bow_Of_Rudra,Rudra Bow,1200,20,TRUE,FALSE,Weapon,,루드라의활,
1750,Arrow,Arrow,1,1,FALSE,FALSE,Ammo,,화살,
1751,Silver_Arrow,Silver Arrow,2,3,FALSE,FALSE,Ammo,,은화살,
1752,Fire_Arrow,Fire Arrow,2,3,FALSE,FALSE,Ammo,,불화살,
2101,Guard,Guard,300,500,TRUE,FALSE,Equipment,,가드,
2102,Guard_,Guard,300,500,TRUE,FALSE,Equipment,,가드,
2103,Buckler,Buckler,600,14000,TRUE,FALSE,Equipment,,버클러,
2104,Buckler_,Buckler,600,14000,TRUE,FALSE,Equipment,,버클러,
2105,Shield,Shield,1300,56000,TRUE,FALSE,Equipment,,쉴드,
2106,Shield_,Shield,1300,56000,TRUE,FALSE,Equipment,,쉴드,
2107,Mirror_Shield,Mirror Shield,1000,60000,TRUE,FALSE,Equipment,,미러쉴드,
2108,Mirror_Shield_,Mirror Shield,1000,60000,TRUE,FALSE,Equipment,,미러쉴드,
2109,Memory_Book,Memory Book,1000,20,TRUE,FALSE,Equipment,,메모라이즈북,
2110,Holy_Guard,Holy Guard,1400,85000,TRUE,FALSE,Equipment,,홀리가드,
2201,Sunglasses,Sunglasses,100,5000,TRUE,FALSE,Equipment,,선글래스,
2202,Sunglasses_,Sunglasses,100,5000,TRUE,FALSE,Equipment,,선글래스,
2203,Glasses,Glasses,100,4000,TRUE,FALSE,Equipment,,글래스,
2204,Glasses_,Glasses,100,4000,TRUE,FALSE,Equipment,,글래스,
2205,Diver_Goggles,Diver Goggles,100,3500,TRUE,FALSE,Equipment,,물안경,
2206,Wedding_Veil,Wedding Veil,100,23000,TRUE,FALSE,Equipment,,면사포,
2207,Fancy_Flower,Fancy Flower,100,20,TRUE,FALSE,Equipment,,장식용꽃,
2208,Ribbon,Ribbon,100,800,TRUE,FALSE,Equipment,,리본,
2209,Ribbon_,Ribbon,100,800,TRUE,FALSE,Equipment,,리본,
2210,Hair_Band,Hair Band,100,500,TRUE,FALSE,Equipment,,머리띠,
2211,Bandana,Bandana,100,400,TRUE,FALSE,Equipment,,두건,
2212,Eye_Patch,Eye Patch,100,1000,TRUE,FALSE,Equipment,,안대,
2213,Kitty_Band,Kitty Band,100,20,TRUE,FALSE,Equipment,,고양이머리띠,
2214,Bunny_Band,Bunny Band,100,20,TRUE,FALSE,Equipment,,토끼머리띠,
2215,Flower_Hairband,Flower Hairband,100,20,TRUE,FALSE,Equipment,,꽃머리띠,
2216,Biretta,Biretta,100,9000,TRUE,FALSE,Equipment,,비레타,
2217,Biretta_,Biretta,100,9000,TRUE,FALSE,Equipment,,비레타,
2218,Flu_Mask,Flu Mask,100,300,TRUE,FALSE,Equipment,,마스크,
2220,Hat,Hat,200,1000,TRUE,FALSE,Equipment,,햇,
2221,Hat_,Hat,200,1000,TRUE,FALSE,Equipment,,햇,
2222,Turban,Turban,300,4500,TRUE,FALSE,Equipment,,둥근모자,
2223,Turban_,Turban,300,4500,TRUE,FALSE,Equipment,,둥근모자,
2224,Goggles,Goggles,300,20,TRUE,FALSE,Equipment,,고글,
2225,Goggles_,Goggles,300,20,TRUE,FALSE,Equipment,,고글,
2226,Cap,Cap,400,12000,TRUE,FALSE,Equipment,,캡,
2227,Cap_,Cap,400,12000,TRUE,FALSE,Equipment,,캡,
2228,Helm,Helm,600,44000,TRUE,FALSE,Equipment,,헬름,
2229,Helm_,Helm,600,44000,TRUE,FALSE,Equipment,,헬름,
2230,Gemmed_Sallet,Gemmed Sallet,500,50000,TRUE,FALSE,Equipment,,쥬얼헬름,
2231,Gemmed_Sallet_,Gemmed Sallet,500,50000,TRUE,FALSE,Equipment,,쥬얼헬름,
2232,Circlet,Circlet,300,7500,TRUE,FALSE,Equipment,,서클릿,
2233,Circlet_,Circlet,300,7500,TRUE,FALSE,Equipment,,서클릿,
2234,Tiara,Tiara,400,20,TRUE,FALSE,Equipment,,티아라,
2235,Crown,Crown,400,20,TRUE,FALSE,Equipment,,크라운,
2236,Santa_Hat,Santa Hat,100,20,TRUE,FALSE,Equipment,,산타모자,
2239,Monocle,Monocle,100,10000,TRUE,FALSE,Equipment,,외눈안경,
2241,Grampa_Beard,Grampa Beard,100,5000,TRUE,FALSE,Equipment,,흰수염,
2242,Luxury_Sunglasses,Luxury Sunglasses,100,24000,TRUE,FALSE,Equipment,,고급선글래스,
2243,Geek_Glasses,Geek Glasses,100,20000,TRUE,FALSE,Equipment,,스핀글래스,
2244,Big_Ribbon,Big Ribbon,200,15000,TRUE,FALSE,Equipment,,왕리본,
2245,Sweet_Gent,Sweet Gent,400,15000,TRUE,FALSE,Equipment,,스위트젠틀,
2246,Golden_Gear,Golden Gear,900,20,TRUE,FALSE,Equipment,,골든헤드기어,
2247,Romantic_Gent,Romantic Gent,400,15000,TRUE,FALSE,Equipment,,올드스터로맨스,
2248,Western_Grace,Western Grace,400,15000,TRUE,FALSE,Equipment,,웨스턴그레이스,
2249,Coronet,Coronet,300,20,TRUE,FALSE,Equipment,,코로넷,
2250,Cute_Ribbon,Cute Ribbon,100,500,TRUE,FALSE,Equipment,,머리끈,
2251,Monk_Hat,Monk Hat,100,30000,TRUE,FALSE,Equipment,,성직자의모자,
2252,Wizard_Hat,Wizard Hat,300,20,TRUE,FALSE,Equipment,,위저드햇,
2253,Sunflower,Sunflower,100,20,TRUE,FALSE,Equipment,,장식용해바라기,
2254,Angel_Wing,Angel Wing,100,20,TRUE,FALSE,Equipment,,천사의머리띠,
2255,Evil_Wing,Evil Wing,100,20,TRUE,FALSE,Equipment,,악마의머리띠,
2256,Magestic_Goat,Magestic Goat,800,20,TRUE,FALSE,Equipment,,마제스틱고우트,
2257,Unicorn_Horn,Unicorn Horn,100,20,TRUE,FALSE,Equipment,,새하얀뿔,
2258,Spiky_Band,Spiky Band,1000,20,TRUE,FALSE,Equipment,,샤프헤드기어,
2259,Mini_Propeller,Mini Propeller,100,20,TRUE,FALSE,Equipment,,프로펠라,
2260,Mini_Glasses,Mini Glasses,100,28000,TRUE,FALSE,Equipment,,미니글래스,
2261,Prontera_Army_Cap,Prontera Army Cap,400,20,TRUE,FALSE,Equipment,,프론테라군모,
2262,Pierrot_Nose,Pierrot Nose,100,20,TRUE,FALSE,Equipment,,광대코,
2263,Zorro_Mask,Zorro Mask,100,20,TRUE,FALSE,Equipment,,의적안대,
2264,Munak_Hat,Munak Hat,300,20,TRUE,FALSE,Equipment,,무낙모자,
2265,Ganster_Mask,Ganster Mask,100,20,TRUE,FALSE,Equipment,,시위용마스크,
2266,Iron_Cane,Iron Cane,300,20,TRUE,FALSE,Equipment,,아이언케인,
2267,Cigar,Cigar,100,20,TRUE,FALSE,Equipment,,담배,
2268,Smoking_Pipe,Smoking Pipe,100,20,TRUE,FALSE,Equipment,,파이프담배,
2269,Romantic_Flower,Romantic Flower,100,20,TRUE,FALSE,Equipment,,꽃잎,
2270,Romantic_Leaf,Romantic Leaf,100,20,TRUE,FALSE,Equipment,,풀잎,
2271,Jack_be_Dandy,Jack be Dandy,100,45000,TRUE,FALSE,Equipment,,머리안경,
2272,Stop_Post,Stop Post,400,20,TRUE,FALSE,Equipment,,정지표지판,
2273,Doctor_Band,Doctor Band,100,20,TRUE,FALSE,Equipment,,의사머리띠,
2274,Ghost_Bandana,Ghost Bandana,100,20,TRUE,FALSE,Equipment,,망자의머리띠,
2275,Red_Bandana,Red Bandana,100,20,TRUE,FALSE,Equipment,,반다나,
2276,Angled_Glasses,Angled Glasses,100,20,TRUE,FALSE,Equipment,,도끼눈,
2277,Nurse_Cap,Nurse Cap,100,100,TRUE,FALSE,Equipment,,간호모,
2278,Mr_Smile,Mr Smile,100,60,TRUE,FALSE,Equipment,,스마일,
2279,Bomb_Wick,Bomb Wick,100,20,TRUE,FALSE,Equipment,,심지,
2280,Sahkkat,Sahkkat,300,20,TRUE,FALSE,Equipment,,삿갓,
2281,Opera_Masque,Opera Masque,200,20,TRUE,FALSE,Equipment,,오페라가면,
2282,Halo,Halo,100,20,TRUE,FALSE,Equipment,,영혼고리,
2283,Ear_Mufs,Ear Mufs,200,20,TRUE,FALSE,Equipment,,귀마개,
2284,Antler,Antler,500,20,TRUE,FALSE,Equipment,,사슴뿔,
2285,Apple_Of_Archer,Apple Of Archer,200,20,TRUE,FALSE,Equipment,,명사수의사과,
2286,Elven_Ears,Elven Ears,100,20,TRUE,FALSE,Equipment,,요정의귀,
2287,Pirate_Bandana,Pirate Bandana,100,20,TRUE,FALSE,Equipment,,해적두건,
2288,Mr_Scream,Mr Scream,700,20,TRUE,FALSE,Equipment,,스크래치마스크,
2289,Poo_Hat,Poo Hat,100,3000,TRUE,FALSE,Equipment,,거시기,
2290,Funeral_Hat,Funeral Hat,100,20,TRUE,FALSE,Equipment,,장례건,
2291,Masquerade,Masquerade,100,20,TRUE,FALSE,Equipment,,나비가면,
2292,Welding_Mask,Welding Mask,300,20,TRUE,FALSE,Equipment,,용접마스크,
2293,Pretend_Murder,Pretend Murder,100,20,TRUE,FALSE,Equipment,,연극소도구,
2294,Stardust_Hairpin,Stardust Hairpin,100,20,TRUE,FALSE,Equipment,,스타더스트,
2295,Blinder,Blinder,100,1500,TRUE,FALSE,Equipment,,눈가리개,
2296,Binoculars,Binoculars,100,20,TRUE,FALSE,Equipment,,망원경,
2297,Goblin_Mask,Goblin Mask,100,20,TRUE,FALSE,Equipment,,고블린족가면,
2298,Green_Feeler,Green Feeler,100,20,TRUE,FALSE,Equipment,,초록더듬이,
2299,Viking_Helm,Viking Helm,500,20,TRUE,FALSE,Equipment,,오크족헬름,
2301,Cotton_Shirt,Cotton Shirt,100,10,TRUE,FALSE,Equipment,,코튼셔츠,
2302,Cotton_Shirt_,Cotton Shirt,100,10,TRUE,FALSE,Equipment,,코튼셔츠,
2303,Leather_Jacket,Leather Jacket,200,200,TRUE,FALSE,Equipment,,가죽재킷,
2304,Leather_Jacket_,Leather Jacket,200,200,TRUE,FALSE,Equipment,,가죽재킷,
2305,Adventurer_Suit,Adventurer Suit,300,1000,TRUE,FALSE,Equipment,,어드밴쳐슈츠,
2306,Adventurer_Suit_,Adventurer Suit,300,1000,TRUE,FALSE,Equipment,,어드밴쳐슈츠,
2307,Mantle,Mantle,600,10000,TRUE,FALSE,Equipment,,맨틀,
2308,Mantle_,Mantle,600,10000,TRUE,FALSE,Equipment,,맨틀,
2309,Coat,Coat,1200,22000,TRUE,FALSE,Equipment,,롱코트,
2310,Coat_,Coat,1200,22000,TRUE,FALSE,Equipment,,롱코트,
2311,Mink_Coat,Mink Coat,2300,20,TRUE,FALSE,Equipment,,밍크코트,
2312,Padded_Armor,Padded Armor,2800,48000,TRUE,FALSE,Equipment,,아머,
2313,Padded_Armor_,Padded Armor,2800,48000,TRUE,FALSE,Equipment,,아머,
2314,Chain_Mail,Chain Mail,3300,65000,TRUE,FALSE,Equipment,,메일,
2315,Chain_Mail_,Chain Mail,3300,65000,TRUE,FALSE,Equipment,,메일,
2316,Full_Plate,Full Plate,4500,80000,TRUE,FALSE,Equipment,,플레이트,
2317,Flull_Plate_,Flull Plate,4500,80000,TRUE,FALSE,Equipment,,플레이트,
2318,Lords_Clothes,Lords Clothes,2500,20,TRUE,FALSE,Equipment,,로드클로스,
2319,Glittering_Jacket,Glittering Jacket,2500,20,TRUE,FALSE,Equipment,,글리터링클로스,
2320,Formal_Suit,Formal Suit,300,20,TRUE,FALSE,Equipment,,포멀드레스,
2321,Silk_Robe,Silk Robe,400,8000,TRUE,FALSE,Equipment,,실크로브,
2322,Silk_Robe_,Silk Robe,400,8000,TRUE,FALSE,Equipment,,실크로브,
2323,Scapulare,Scapulare,400,6500,TRUE,FALSE,Equipment,,스캐퓰러,
2324,Scapulare_,Scapulare,400,6500,TRUE,FALSE,Equipment,,스캐퓰러,
2325,Saint_Robe,Saint Robe,600,54000,TRUE,FALSE,Equipment,,세인트로브,
2326,Saint_Robe_,Saint Robe,600,54000,TRUE,FALSE,Equipment,,세인트로브,
2327,Holy_Robe,Holy Robe,1700,20,TRUE,FALSE,Equipment,,홀리로브,
2328,Wooden_Mail,Wooden Mail,1000,5500,TRUE,FALSE,Equipment,,우든메일,
2329,Wooden_Mail_,Wooden Mail,1000,5500,TRUE,FALSE,Equipment,,우든메일,
2330,Tights,Tights,500,71000,TRUE,FALSE,Equipment,,타이즈,
2331,Tights_,Tights,500,71000,TRUE,FALSE,Equipment,,타이즈,
2332,Silver_Robe,Silver Robe,700,7000,TRUE,FALSE,Equipment,,실버로브,
2333,Silver_Robe_,Silver Robe,700,7000,TRUE,FALSE,Equipment,,실버로브,
2334,Mage_Coat,Mage Coat,600,20,TRUE,FALSE,Equipment,,매직코트,
2335,Thief_Clothes,Thief Clothes,100,74000,TRUE,FALSE,Equipment,,씨프클로스,
2336,Thief_Clothes_,Thief Clothes,100,74000,TRUE,FALSE,Equipment,,씨프클로스,
2337,Ninja_Suit,Ninja Suit,1500,20,TRUE,FALSE,Equipment,,닌자슈츠,
2338,Wedding_Dress,Wedding Dress,500,43000,TRUE,FALSE,Equipment,,웨딩드레스,
2339,Pantie,Pantie,100,1000,TRUE,FALSE,Equipment,,삼각팬티,
2340,Novice_Breastplate,Novice Breastplate,500,1,TRUE,FALSE,Equipment,,초보자용흉갑,
2341,Legion_Plate_Armor,Legion Plate Armor,5500,94000,TRUE,FALSE,Equipment,,풀플레이트아머,
2342,Legion_Plate_Armor_,Legion Plate Armor,5500,102500,TRUE,FALSE,Equipment,,풀플레이트아머,
2343,Robe_Of_Casting,Robe Of Casting,1100,124800,TRUE,FALSE,Equipment,,캐스팅의로브,
2401,Sandals,Sandals,200,400,TRUE,FALSE,Equipment,,샌들,
2402,Sandals_,Sandals,200,400,TRUE,FALSE,Equipment,,샌들,
2403,Shoes,Shoes,400,3500,TRUE,FALSE,Equipment,,슈즈,
2404,Shoes_,Shoes,400,3500,TRUE,FALSE,Equipment,,슈즈,
2405,Boots,Boots,600,18000,TRUE,FALSE,Equipment,,부츠,
2406,Boots_,Boots,600,18000,TRUE,FALSE,Equipment,,부츠,
2407,Crystal_Pumps,Crystal Pumps,100,20,TRUE,FALSE,Equipment,,유리구두,
2408,Shackles,Shackles,3000,5000,TRUE,FALSE,Equipment,,족쇠,
2409,High_Heels,High Heels,600,8500,TRUE,FALSE,Equipment,,뾰족구두,
2410,Sleipnir,Sleipnir,3500,20,TRUE,FALSE,Equipment,,슬레이프니르,
2411,Greaves,Greaves,750,48000,TRUE,FALSE,Equipment,,그리브,
2412,Greaves_,Greaves,750,54000,TRUE,FALSE,Equipment,,그리브,
2501,Hood,Hood,200,1000,TRUE,FALSE,Equipment,,후드,
2502,Hood_,Hood,200,1000,TRUE,FALSE,Equipment,,후드,
2503,Muffler,Muffler,400,5000,TRUE,FALSE,Equipment,,머플러,
2504,Muffler_,Muffler,400,5000,TRUE,FALSE,Equipment,,머플러,
2505,Manteau,Manteau,600,32000,TRUE,FALSE,Equipment,,망토,
2506,Manteau_,Manteau,600,32000,TRUE,FALSE,Equipment,,망토,
2507,Ancient_Cape,Ancient Cape,600,82000,TRUE,FALSE,Equipment,,옛영주의망토,
2508,Ragamuffin_Manteau,Ragamuffin Manteau,500,56000,TRUE,FALSE,Equipment,,누더기망토,
2601,Ring,Ring,100,30000,TRUE,FALSE,Equipment,,링,
2602,Earring,Earring,100,30000,TRUE,FALSE,Equipment,,이어링,
2603,Necklace,Necklace,100,30000,TRUE,FALSE,Equipment,,네클리스,
2604,Glove,Glove,100,30000,TRUE,FALSE,Equipment,,글러브,
2605,Brooch,Brooch,100,30000,TRUE,FALSE,Equipment,,브로치,
2607,Clip,Clip,100,30000,TRUE,FALSE,Equipment,,클립,
2608,Rosary,Rosary,100,15000,TRUE,FALSE,Equipment,,로자리,
2609,Skull_Ring,Skull Ring,100,10000,TRUE,FALSE,Equipment,,해골반지,
2610,Gold_Ring,Gold Ring,100,30000,TRUE,FALSE,Equipment,,금반지,
2611,Silver_Ring,Silver Ring,100,20000,TRUE,FALSE,Equipment,,은반지,
2612,Flower_Ring,Flower Ring,100,1500,TRUE,FALSE,Equipment,,꽃반지,
2613,Diamond_Ring,Diamond Ring,100,45000,TRUE,FALSE,Equipment,,다이아반지,
2614,Eye_of_Dullahan,Eye of Dullahan,100,90000,TRUE,FALSE,Equipment,,듀라한아이,
2615,Safety_Ring,Safety Ring,100,75000,TRUE,FALSE,Equipment,,세이프티링,
2616,Critical_Ring,Critical Ring,100,75000,TRUE,FALSE,Equipment,,크리티컬링,
2617,Celebrant_Mitten,Celebrant Mitten,100,2,TRUE,FALSE,Equipment,,신관의장갑,
2618,Matyr_Leash,Matyr Leash,100,2,TRUE,FALSE,Equipment,,마타의목걸이,
2619,Bow_Thimble,Bow Thimble,100,10000,TRUE,FALSE,Equipment,,활골무,
